首 11	中 9	末 10
42470F0C	BDD84087	90D08C8D
42470F0C	C154554E	DD718412
42470F0C	A96DE879	CCAE704D
42470F0C	15B0641F	EAFBB138
42470F0C	5B5285CC	A6513CE2
42470F0C	5DF8A866	33C80D70
42470F0C	B951EB45	3250F4C2
42470F0C	1E28CCD6	CF4F4F19
42470F0C	22E19DC5	6CD5B3FD
42470F0C	433D0B1E	0ED8D8F5
42470F0C	50AB7CA0	B5FCF646
42470F0C	36AA76F9	411FA81B
42470F0C	F1EC5343	F6E51E68
42470F0C	0AD8CACF	0B143026
42470F0C	84EF5DD3	CF53B57C
42470F0C	BE3E776F	8AE25A68
42470F0C	F8C64694	5051B62B
42470F0C	356D8DE9	33992007
42470F0C	4348BE28	8D7630AC
42470F0C	B9A756A2	6741D8CD
42470F0C	750AEF7E	FC5EC66E
42470F0C	8D67A13B	8EE213CB
42470F0C	6E032B76	703407C1
42470F0C	D78EF149	15368FAB
42470F0C	01194901	86B121ED
42470F0C	F0C3901E	BD645753
42470F0C	29DCD154	66D5B26F
42470F0C	CD36E59F	70A86D4A
42470F0C	C2649F47	B8A86FEE
42470F0C	DC6B5672	CCD766BE
42470F0C	9E05EB5E	366874F3
42470F0C	E3E9DC55	DD18A3DA
42470F0C	8A1AE460	A9E192F3
42470F0C	E51DC5D3	2E91013C
42470F0C	F9857004	CDB44920
42470F0C	AF7A3802	C3AE4213
42470F0C	10A8C053	2A5380CF
42470F0C	1200D938	ED006672
42470F0C	85F26035	6B18C081
42470F0C	B7E11802	6784BABE
42470F0C	6DBFC1A5	DBBBE18B
42470F0C	446546BC	CFCC30B4
42470F0C	AF8F8B43	74B4C8FB
42470F0C	DAA94A14	0189D69C
42470F0C	23114E0A	91F784D3
42470F0C	0F7639DD	6ACB44B5
42470F0C	34650F8A	3478A7BC
42470F0C	8B4A61F6	BAC7D72F
42470F0C	6E85A2A3	96AE7985
42470F0C	12ACB9E4	09AC7AD2
42470F0C	68CB7AF2	30609237
42470F0C	1FAF6253	1C8C5355
42470F0C	9B0D4E37	3474A8F8
42470F0C	E8C059BF	352456E5
42470F0C	F2351716	021C76C5
42470F0C	53F3C702	654B8004
42470F0C	3C0FD228	0E59292A
42470F0C	524B5466	ED3B9C53
42470F0C	E95FC9E6	EA6714B0
42470F0C	A11EBEBF	A977EE43
42470F0C	4F53A87B	E6FE7115
42470F0C	47706643	A9C940D1
42470F0C	92B8AB76	3E239DD2
42470F0C	5D3F4F2D	7BA6532B
42470F0C	444FE1E9	7882EC03
42470F0C	459490EF	6F442A2C
42470F0C	07380971	F866F080
42470F0C	52B4187B	218660FE
42470F0C	0AEE79E9	7B1CE513
42470F0C	3E5A05F8	AB776618
42470F0C	A695938F	79CCAE8D
42470F0C	57A93DCD	DF8E5731
42470F0C	9F39D559	4652394C
42470F0C	F23F65AE	D0A84A93
42470F0C	90D376A4	9A91C90C
42470F0C	CFD2C55F	1AE3DBFA
42470F0C	F0424385	3634DCF5
42470F0C	B6D529E7	28F5FE29
42470F0C	EA75D718	D9BE557A
42470F0C	DC20D0FE	5156284F
42470F0C	8047EE1F	51DE7F21
42470F0C	949F7792	627ADC81
42470F0C	425CEE82	1FD8DFA7
42470F0C	2C4F5921	580FC251
42470F0C	3C95237B	63B76B81
42470F0C	0E6914EE	995D3049
42470F0C	8DC87C7B	867D4725
42470F0C	2DD5DD69	F6EC77CB
42470F0C	104AF1AA	3EB5D111
42470F0C	5328C31F	B180B11A
42470F0C	950041DB	0D29E45A
42470F0C	C5FA3F8D	CC3CEB27
42470F0C	AD3E2BCD	E51FB4B5
42470F0C	E816E13B	E904E280
42470F0C	72103F82	CAF5F82D
42470F0C	871FFBD5	9B70308A
42470F0C	EB3735E0	032AFE5E
42470F0C	5D39C5A4	54A2F2B6
42470F0C	A17C0084	2B0C2B45
42470F0C	8080AD09	EC12FF62
42470F0C	0BF2EEF7	61EC546F
42470F0C	C585677C	8F486CD2
42470F0C	54452520	EF1D1B2A
42470F0C	021DEF35	C5B5ECAE
42470F0C	A5978D9A	AF846022
42470F0C	F487E344	83E456C6
42470F0C	955EF8C4	7FE7A90D
42470F0C	93B52020	535BEB2A
42470F0C	664FEBB3	1BB858A9
42470F0C	2A2D2032	39881FC8
42470F0C	E25BBFFB	3DC3FEB7
42470F0C	18789F88	15BB42AD
42470F0C	00D3404A	01593BAA
42470F0C	85FA1259	AD73D499
42470F0C	2FEF8485	86513385
42470F0C	15CC5B95	11ABA32C
42470F0C	84E455C9	196D1A13
42470F0C	91089973	3FD372F8
42470F0C	92DC426C	CC9B1502
42470F0C	67A9E1F8	0B040932
42470F0C	172A7709	7CD98733
42470F0C	4CF64053	E8DFE2B7
42470F0C	86E40E08	E988B10E
42470F0C	6631E716	0B27E98A
42470F0C	7C1007F2	F96A6422
42470F0C	39E07CA2	DBD0F1F6
42470F0C	C31A4E05	3E36651F
42470F0C	5D97B9D8	118752DF
42470F0C	5FEA0B9C	408E8876
42470F0C	8D6A5D38	8E128D97
42470F0C	66646B07	5EEC0DA5
42470F0C	621CEF13	C0EAD342
42470F0C	32FD7035	FB2AE172
42470F0C	B1C016D3	4999D2A9
42470F0C	94585E47	8573E25A
42470F0C	E71A21C8	0B5FB3F4
42470F0C	38643AF6	B7A12DDD
42470F0C	FDD101B1	679007E4
42470F0C	7186815A	DE928B74
42470F0C	3C37A234	9540C351
42470F0C	67160343	6604149A
42470F0C	8318CC48	1BFFB3C2
42470F0C	B1D718F5	B566429E
42470F0C	C2A24C0C	4FB1A0F5
42470F0C	EF642D1E	3551722B
42470F0C	8F31492F	259FFAC2
42470F0C	6510A0C4	EE04A065
42470F0C	B07FE1D9	058D238C
42470F0C	5E2D3844	CDE0FE46
42470F0C	99C684A2	8E4C28CB
42470F0C	24907888	741A5F7D
42470F0C	D270133A	A4513182
42470F0C	19FE75A6	D814FD52
42470F0C	0A4B6F6B	A49BEE3C
42470F0C	BE466632	02068B87
42470F0C	2C98AA66	87CA5ED2
42470F0C	33422908	1177D068
42470F0C	D397C016	F3D888EC
42470F0C	5ED27459	015D02EB
42470F0C	C911ACDA	7DF65BAE
42470F0C	7A2C0C61	E011BA1D
42470F0C	D803D124	8DA8622A
42470F0C	7BB40A8F	E0325AA5
42470F0C	C6C6725C	B0B8B7AF
42470F0C	4D34A87D	A651B9D9
42470F0C	D67FEA64	14B6C407
42470F0C	628B5B39	A8586C22
42470F0C	856F21FD	7D1C38B0
42470F0C	C0F73193	F4A4BB98
42470F0C	C99E0B3A	40CA2E8C
42470F0C	8AE9E3A2	C02E320F
42470F0C	BA531CB2	419AD091
42470F0C	DA1B041D	7F1FF419
42470F0C	68ADD4EA	3EFBA369
42470F0C	B222B92A	6EC00046
42470F0C	AED9EE9F	12539222
42470F0C	7BCCC841	6FC0C55C
42470F0C	70171760	5D911DEA
42470F0C	9FC2074A	123B6204
42470F0C	C68BC06F	E776B1B3
42470F0C	15C6120F	24D31298
42470F0C	5D97B39B	F12464E2
42470F0C	6CB1644C	0D821915
42470F0C	979E1CB0	0AA60A16
42470F0C	88449FDE	9C1B84AC
42470F0C	11418290	73572B12
42470F0C	EE6CCEAD	26B9EF3E
42470F0C	2D348181	09C5ADD3
42470F0C	A92CF85D	C3EF53E5
42470F0C	53D6CAFA	2609C70C
42470F0C	058E00EF	0CA13088
42470F0C	7FA8388C	D4990985
42470F0C	0D740B15	D4DEF4E0
42470F0C	EC770604	C6A55321
42470F0C	922F18C7	0BBB3C65
42470F0C	01761D24	09B04B14
42470F0C	576FC408	C784A9A5
42470F0C	153DDB0E	7D74C4A9
42470F0C	65D11666	CEDB8437
42470F0C	A39CD474	66E483A1
42470F0C	A4FEF041	604A803A
42470F0C	AE0B51A2	5CBBE587
42470F0C	208BF5AC	702812A1
42470F0C	DE5FEEDA	13FC02B0
42470F0C	40D21907	3C4D3570
42470F0C	A6B09E77	3A8EE985
42470F0C	8C6A7AF6	A883575B
42470F0C	BCD085E6	2937B5C5
42470F0C	A08C5E7B	29C7794B
42470F0C	B4FBDEBF	0BC2F78B
42470F0C	0404DF59	207BD7B8
42470F0C	D15AFFCA	3141ABE7
42470F0C	47DCCA4C	A7B09867
42470F0C	05E6BE74	B642E397
42470F0C	C8C5CBDE	683F64EB
42470F0C	323FF979	8DD9F002
42470F0C	56483C03	478E532B
42470F0C	5BCCC14C	F920C12B
42470F0C	A1CF45D4	5E643A01
42470F0C	286EB207	63BCE82B
42470F0C	D2983760	854FCA78
42470F0C	3922F5EE	AD23E086
42470F0C	CC2D31B9	FCA62821
42470F0C	56F2B8E5	01FDB531
42470F0C	343EA431	2CD324D3
42470F0C	2CB4CCB0	54652EEB
42470F0C	9A206A1A	95CE8F04
42470F0C	AC8A774C	8C75B701
42470F0C	3C14D129	F9C753AC
42470F0C	5A0C4C9D	02388EC7
42470F0C	21A10A89	5ED2A354
42470F0C	8092D559	20E32EB1
42470F0C	97B25DCD	6E216463
42470F0C	D626735E	4738CA7E
42470F0C	86DC0D08	862DC503
42470F0C	F784EAFF	E6368D2D
42470F0C	869F7AE0	91C8E394
42470F0C	49EA90B9	A53435F5
42470F0C	431F315A	99C55048
42470F0C	B50496EB	5E4B7DF4
42470F0C	AB056483	DF303561
42470F0C	9254B478	87EC10EF
42470F0C	E971F25A	3E35516C
42470F0C	F6AB7134	A888DFD6
42470F0C	CBBE87F1	2E1D5BFE
42470F0C	88C96F69	AEF9477D
42470F0C	26FE67A4	00FC9223
42470F0C	BD01D10C	4A894531
42470F0C	A5D81693	EBEC474A
42470F0C	C2EDE550	542322C5
42470F0C	49027CB5	333F9950
42470F0C	A2F9454E	FAA76246
42470F0C	C0E27013	EF139A92
42470F0C	B07012E6	EA2E17CA
42470F0C	4F2DFB7A	FB39E43A
42470F0C	1079C8CF	80AB3C32
42470F0C	20C337DF	011FDEAC
42470F0C	1B9254A9	AC4E94E2
42470F0C	06E0F1F6	A21EE567
42470F0C	C66C8D89	7B4204AD
42470F0C	975663A9	5744F0B2
42470F0C	7968FF23	491A4455
42470F0C	B806E271	067F91B0
42470F0C	245D923B	5F6036D4
42470F0C	4CA04146	AD6A4619
42470F0C	F8B425F2	0733E990
42470F0C	C42FF936	997D92E7
42470F0C	103AE7B1	92710165
42470F0C	CA7FDF66	D49B671D
42470F0C	0AC21581	ADA2A43E
42470F0C	AB04C595	CAF552FF
42470F0C	706EB783	D6FFA3CF
42470F0C	90AAAA99	46B0F812
42470F0C	FFA3B077	34C42A18
42470F0C	1458898C	FD5CD10E
42470F0C	827F7ADA	9986F017
42470F0C	3A923CC6	02D3DA8B
42470F0C	C2FF7283	706F0F2E
42470F0C	47B5C2F2	43F33A65
42470F0C	623DB4E7	1C9642C2
42470F0C	85EC29AF	A6914EE4
42470F0C	D9414259	B0C8DCDD
42470F0C	E80CE03E	F52D1064
42470F0C	6C594F03	32A26792
42470F0C	E22CE4C9	0757EB90
42470F0C	8BDFDCFC	73AEDAB9
42470F0C	AD548F69	BDCF718D
42470F0C	52F6E611	D2CF29DF
42470F0C	4D2C657F	4472A765
42470F0C	4D7EE693	217782AB
42470F0C	EC5E41DA	DBB7FB68
42470F0C	2DEFD3B2	8DD29752
42470F0C	6C0CE99C	887AB232
42470F0C	6C049839	F336BF84
42470F0C	05A523E0	E2CAAB63
42470F0C	18D786BF	EC9ADAE6
42470F0C	D5F844D5	31F2EB20
42470F0C	D352697F	A46BDAB2
42470F0C	9B0B5102	0FB865A3
42470F0C	2BC8AA58	61712111
42470F0C	624AE323	DD64582F
42470F0C	49E04D4C	27D9C88E
42470F0C	CDE7619D	85539AB6
42470F0C	BEBCA4E9	5D6DDC75
42470F0C	289B57BF	39B7FD6C
42470F0C	A1DAAE1B	5BE84F54
42470F0C	DAC19023	09813F74
42470F0C	CA1BEA79	323996A4
42470F0C	279E46AF	1B0A543B
42470F0C	399FB4C7	9A711CAE
42470F0C	8C1BA738	4B475E29
42470F0C	15F8C310	614DDCC8
42470F0C	7BBC455E	822F69B1
42470F0C	3820F173	20C8BE1A
42470F0C	D1428F37	8B0E4585
42470F0C	A2197519	0C8E1AC4
42470F0C	7D19C1BA	06E2492B
42470F0C	74F6C078	A2BBF1EA
42470F0C	5EADA0B5	10187C1D
42470F0C	B01B82E8	B3F3D9AA
42470F0C	39D9A803	4E23C87A
42470F0C	D2E2F8F1	F1C8686E
42470F0C	A5D15006	7EA96541
42470F0C	9531B513	E43C6B7A
42470F0C	375324E3	6B64D41F
42470F0C	7727E9FB	7A841B0F
42470F0C	020128AC	0FB90568
42470F0C	D4E9AD6A	CEFC3625
42470F0C	7A3A505C	53AE395B
42470F0C	31622970	9A00667B
42470F0C	BB173AE6	0B2ECA29
42470F0C	B7919B21	3066AF77
42470F0C	478FC33B	C42F44F8
42470F0C	6216A966	ECC2FBDB
42470F0C	3F7DF052	9CA81A2E
42470F0C	A5D2999E	363E1FAC
42470F0C	12D6487F	8CFA534D
42470F0C	32B6CD35	36F61803
42470F0C	CBCAA761	455DCEDE
42470F0C	A6D70E7C	D2D5F9EE
42470F0C	117453B5	1472EBE5
42470F0C	E1E0B85E	ACA78287
42470F0C	8813806B	D85EB3AE
42470F0C	EB92001F	6466453F
42470F0C	FC2C1488	D738A307
42470F0C	FA9B7AE6	33542776
42470F0C	FCD29210	FAEA14A7
42470F0C	3B7DD963	C184E3C3
42470F0C	45FE6888	307AE8D4
42470F0C	5A24EBE6	A6C7666E
42470F0C	DF6E5B97	955B5325
42470F0C	BFADD200	03457A90
42470F0C	F2E16743	2FD580FA
42470F0C	E844B38E	CA7C3FB6
42470F0C	C7C41A19	CBC2543E
42470F0C	DF3D4637	BA2508F7
42470F0C	B704FB00	ABFAFCA8
42470F0C	2DA5A991	F468B8EF
42470F0C	C270B9BB	BBC2C701
42470F0C	B148A1F7	A3F44238
42470F0C	3103645C	FCFDC150
42470F0C	20E2BAE9	C634A903
42470F0C	FD1C8B85	1450FD91
42470F0C	993B418E	4D138C09
42470F0C	66FE7EE9	2FD09F60
42470F0C	ADEE8476	AE09FF5A
42470F0C	963DF242	6E5EE710
42470F0C	4021E468	0AFC5DE9
42470F0C	7A81C807	E88B6E33
42470F0C	B75C3B35	1B245EEF
42470F0C	169272C8	02576145
42470F0C	D8AE1542	8532B604
42470F0C	30FF583B	0970E72E
42470F0C	D27798D0	6A543BB1
42470F0C	C5C1FDE2	A246D03F
42470F0C	843A88E8	4F2DB0BD
42470F0C	4FB4EE74	33687C6D
42470F0C	D1D16AF3	2BF49CE8
42470F0C	CC67A1E6	C67169FF
42470F0C	33258723	5082D893
42470F0C	9572DE72	A33DDE43
42470F0C	90925C88	3D18E01C
42470F0C	18A1879B	D768F518
42470F0C	75A22D46	68E3D355
42470F0C	C023DA15	258BA50E
42470F0C	63CEF3F7	5658B5F9
42470F0C	B89AEF31	11A5D0F9
42470F0C	A45EE257	6281FCEE
42470F0C	A19B4726	B547B31F
42470F0C	E85442E8	EBB3AD73
42470F0C	10C23834	756D4237
42470F0C	8A8513C3	EFB92B2F
42470F0C	6E8BDCC8	92428C77
42470F0C	1F15E6B2	B823AE36
42470F0C	0EB361C6	E83E9F23
42470F0C	710DD84D	CB407F44
42470F0C	9DE0EB05	8D4438D4
42470F0C	B5F1CBD7	1812A34D
42470F0C	DA0DDEFD	73000A63
42470F0C	C1C62E91	6C38BE52
42470F0C	DBB2CDE4	9457114A
42470F0C	74E8244F	267F9B55
42470F0C	1DAD6456	5C05F7CF
42470F0C	46622B95	4CF2666D
42470F0C	3436A6DB	F1008A58
42470F0C	6B2CF450	8BA7A5E3
42470F0C	B4431B6A	45B93893
42470F0C	A663CAD6	DB38E9EF
42470F0C	DE0B9C83	59C4B95D
42470F0C	651F0103	5E9831BE
42470F0C	D046F917	65D7F944
42470F0C	D22AB16C	1EEF82E9
42470F0C	C351D17B	B76D8360
42470F0C	93B2C2C0	7ABC462F
42470F0C	7E16D955	3FDBF78F
42470F0C	6FF707E0	05129FDC
42470F0C	B7B3AE73	527219B4
42470F0C	C923693A	7FAC44D8
42470F0C	6DA39535	1EBA5D7C
42470F0C	F747FAB4	D88573DF
42470F0C	8394E432	C72916BD
42470F0C	2ACCE322	D0168452
42470F0C	8D513F71	468F47F4
42470F0C	60B2731E	31ED0D4F
42470F0C	C9291B82	AD18788E
42470F0C	387657A2	94EC5B4A
42470F0C	07A45D8C	4A45466D
42470F0C	0E1F7D16	003953CC
42470F0C	A9935541	E4409333
42470F0C	2984285B	2B487450
42470F0C	B1E085C4	86855495
42470F0C	F0FB2527	7D5933BB
42470F0C	D3679F5D	C702EE56
42470F0C	EA1BF1C4	A819731D
42470F0C	9EBAF924	5AE3CF5E
42470F0C	C0669756	1EA63174
42470F0C	96D61143	5C9D0837
42470F0C	7E9A11C5	F9FB4EA3
42470F0C	1D7873D3	DA75624A
42470F0C	1DDFFFFB	A6163CA0
42470F0C	E30BE48D	C5C22CB1
42470F0C	9D8AE89A	C5426B06
42470F0C	379F7E46	EE608C1A
42470F0C	9F50D8CD	B0F94D18
42470F0C	772DB9C5	EF2CF43A
42470F0C	8F82C3E4	0EC25401
42470F0C	DB4BD7A7	38106A67
42470F0C	23530FF9	C8DD619D
42470F0C	9EB38BFF	3C084B98
42470F0C	9B0162A5	C24094D4
42470F0C	C10624F9	4180377F
42470F0C	E96602F8	73107028
42470F0C	84535F1C	E9480B3E
42470F0C	80953ACD	07E94101
42470F0C	97235FFF	CFFBAA8F
42470F0C	1A93E474	24185BAC
42470F0C	5D2AF0D4	3479C47B
42470F0C	EF28DAA9	D5DE9B9A
42470F0C	5950F666	04BF4FBE
42470F0C	C878F83A	0C79F681
42470F0C	65CB2499	C2209694
42470F0C	8BD8392B	B4078334
42470F0C	3F306AA4	6CD9F96C
42470F0C	32D27969	D4F74115
42470F0C	54C9F468	65989991
42470F0C	F507BD95	7CEBA63B
42470F0C	B220DD7A	947E51DB
42470F0C	D0ECC1AE	B950C039
42470F0C	8F95990B	5929F127
42470F0C	54C185CD	1ED49427
42470F0C	551AF4CB	09125208
42470F0C	C67CABFB	04AE9B0A
42470F0C	991B4863	DADADEC5
42470F0C	E40DD7D9	6149C19D
42470F0C	5A8FFED7	3086738C
42470F0C	639FD559	89AE87EA
42470F0C	A7D51BE1	E485F140
42470F0C	94FC662F	FCAD2D62
42470F0C	C99FA6F2	F2E305FC
42470F0C	C2A1B610	FF748F74
42470F0C	E7F3AB93	254F7AD0
42470F0C	133E9B63	6AA07AB7
42470F0C	6C444CA2	AA0B1E42
42470F0C	60AF345A	FBF1E0A1
42470F0C	605A3B9E	E2979B85
42470F0C	61814A98	F5515DAA
42470F0C	D6D71895	2A903485
42470F0C	E659340A	9027A4EC
42470F0C	D951642B	CF24437A
42470F0C	380D71E4	07995A42
42470F0C	CC2CCB71	58BC2FEE
42470F0C	20A6AE26	137B2345
42470F0C	CCB21A30	10B2B0C9
42470F0C	FB800188	092A6874
42470F0C	AC6DCDF0	4CE0BACD
42470F0C	3DA1386C	2FA07B8F
42470F0C	4349147B	6275050B
42470F0C	443848D7	E02AF2B6
42470F0C	B442F369	E3CAA0FD
42470F0C	8B056D5B	F0E8751B
42470F0C	7D363E13	3AB61481
42470F0C	33DC7973	578649B2
42470F0C	789FE12F	64FD2BDF
42470F0C	8CFB6A22	B1938E76
42470F0C	91B8AEF3	45700045
42470F0C	1434FC55	632846E3
42470F0C	A2B9DF5E	AB2FE9E3
42470F0C	C6A06D4F	19DCA9D8
42470F0C	99BA3FC4	637B8663
42470F0C	5C0F0483	B34AAC5A
42470F0C	B119A15F	80F7FB45
42470F0C	24B80AFA	72609868
42470F0C	F672112D	36029967
42470F0C	44C4C1DA	77E6CE17
42470F0C	6969DB43	EC940FDA
42470F0C	2B7921BE	A5D1148C
42470F0C	1652F9CC	951A189A
42470F0C	5A62B1A1	D22F7A35
42470F0C	6136E16D	B9F6D9F8
42470F0C	4B473E04	548D8F76
42470F0C	707AA684	7769D155
42470F0C	B9503784	9BB423EE
42470F0C	D9F0632B	CDA2C9A1
42470F0C	C808D073	FBAF6BC0
42470F0C	34458CBA	FA257B58
42470F0C	BBD8843F	8B0A203E
42470F0C	455E1CA5	8DDB15E1
42470F0C	EF45B124	53FDB338
42470F0C	D382DB6A	05630E19
42470F0C	7677616B	95F3C9C3
42470F0C	2EEC6C68	ED5B9AE0
42470F0C	E9CCA750	5C2106EA
42470F0C	FC0BC9DD	9EFE232A
42470F0C	6DD8F318	7A5AA0F4
42470F0C	F246AC49	A2ED6333
42470F0C	FBF13B13	EB84C028
42470F0C	F5A96CE6	DD2E3864
42470F0C	138A10E3	3A193579
42470F0C	97248B47	11F4786E
42470F0C	FA223BB0	870E0BB1
42470F0C	487B99DB	99D8E838
42470F0C	C3D94C8B	1C2534FF
42470F0C	3089AAB2	C15FB6EE
42470F0C	C5866EE5	90DA7E49
42470F0C	D38898B3	D0B88990
42470F0C	B24122E4	1E1245EF
42470F0C	B7A939F7	FE13B2DB
42470F0C	6D74D7DB	CB2D343A
42470F0C	BDCA75B2	4432763A
42470F0C	94F4096B	3BC3DF78
42470F0C	FA193850	51C6752E
42470F0C	CF7A5591	CFA85BEF
42470F0C	BE0ABE05	59C42645
42470F0C	483AFDF8	D90A4230
42470F0C	59CEF960	EC1256EB
42470F0C	FA7922CB	81886E64
42470F0C	15AC32E1	CE22118A
42470F0C	1FC3C75F	2FC7C18C
42470F0C	15801E90	1DB5F982
42470F0C	3973E030	9320AB1A
42470F0C	149F3E86	B618A2BD
42470F0C	DAB68321	3EAC0974
42470F0C	C09763C5	CCE184DC
42470F0C	BE36C502	1B8C2606
42470F0C	FCB0DC62	8CC83E51
42470F0C	51A38F4B	A017EF9E
42470F0C	58FC5411	81ED8242
42470F0C	EE8478DE	508C5666
42470F0C	24963685	51DB05DF
42470F0C	2D21A1DF	18B2A6C4
42470F0C	8E984129	802CDF8E
42470F0C	A4DF7FB3	F8C371C8
42470F0C	2F6870CE	72EFD187
42470F0C	3E697B92	5E91BE78
42470F0C	ACEB0F77	4B5C0F26
42470F0C	88B079C1	78B3BC18
42470F0C	9301EE6E	F191DCBE
42470F0C	2A99EE7C	9B42285C
42470F0C	1678B30C	CEAFE13C
42470F0C	D8242651	9CECE9EA
42470F0C	C9252D0D	B0928615
42470F0C	D468D281	B17549E3
42470F0C	EB0D5B9F	84C435C8
42470F0C	49FBA56F	238C7ED3
42470F0C	2657BF34	DB8A054C
42470F0C	99909D48	3DA6BB18
42470F0C	BBD532E5	63429378
42470F0C	57998A3F	62FFF5BC
42470F0C	96B4E085	3A7F06CE
42470F0C	F99875CB	E9297DB9
42470F0C	945827EB	6A177D8B
42470F0C	4614B9B6	66C42C11
42470F0C	D85C02E8	4EA71093
42470F0C	254D3685	ACDB6421
42470F0C	B32FF8C3	51AC2FDC
42470F0C	14B60AB9	BA0493AB
42470F0C	DC76ED5C	B0CC2F67
42470F0C	4D1F1875	59FE47B0
42470F0C	86B8E099	379CEE29
42470F0C	157B8046	EFEC973C
42470F0C	B5D6FBCC	1ADE72CF
42470F0C	12E62497	97553F05
42470F0C	B2810A0A	74B61FA1
42470F0C	F2A8B526	1438FFB7
42470F0C	CFD97751	3FD21F04
42470F0C	CA39F5AB	A1F7215B
42470F0C	DAE38FF1	9A4F888B
42470F0C	1A8757C2	2EE8635B
42470F0C	E9CAF23F	826754A9
42470F0C	65631C00	13DFAB44
42470F0C	F2A0C483	6F74F201
42470F0C	698864F8	422555A7
42470F0C	DA65EC0C	8F47BE9E
42470F0C	CC08F838	5093933F
42470F0C	467DEBAE	C1BD3F6D
42470F0C	447C45B0	8F89C6FF
42470F0C	E7CB9E1B	E213FE70
42470F0C	C24B99AB	C63A8B61
42470F0C	D910C211	C27C689E
42470F0C	D2999EDC	952895E6
42470F0C	43161CA8	E18D7233
42470F0C	8408AF8A	BB47DF9A
42470F0C	CEC8D048	72CA6002
42470F0C	6655F52F	495684CE
42470F0C	D4B1A634	6DB7F670
42470F0C	4F140A99	3CE3CDC7
42470F0C	377C8BDA	E4C9402A
42470F0C	595BEFF6	981D2F2B
42470F0C	90739406	89B15D01
42470F0C	CD783FE5	2CFD6363
42470F0C	45946BCC	DF8DCFB8
42470F0C	D28E90FA	69D705D1
42470F0C	DF19152C	538863F7
42470F0C	83A1A4F7	4A008D46
42470F0C	F49D1594	D4624E7C
42470F0C	FCA34F7E	B0761704
42470F0C	FA19F0F8	E8569E5B
42470F0C	B2B5C741	5AE35A6E
42470F0C	D9D72122	3260A2A5
42470F0C	48195823	A7319498
42470F0C	30D3B1E4	9F267343
42470F0C	0090F6F0	04E15C43
42470F0C	932926FA	105D2C9E
42470F0C	7727E9F1	6DA68BC6
42470F0C	3695162B	1A75371A
42470F0C	910CE451	F1DD8B6D
42470F0C	4FD301E6	C997C321
42470F0C	5F1306E4	B47BA52C
42470F0C	06BA1A13	0F50D36A
42470F0C	95182B69	E1399EFA
42470F0C	B1723C51	2865D272
42470F0C	E9B618ED	8D648477
42470F0C	E9B823B0	7860C5B2
42470F0C	43C094C9	C257C0B1
42470F0C	8E398AF5	9974CACE
42470F0C	F2E712EB	E90145C2
42470F0C	841B33FE	9A707D9A
42470F0C	1F7257AA	096B1256
42470F0C	1EA926AC	1EADD479
42470F0C	80699DC4	D3FD84EB
42470F0C	0B0DAA43	43C42BC1
42470F0C	AB9A0425	D1B5680E
42470F0C	0AE82080	4E703403
42470F0C	1AF80FCD	63195884
42470F0C	FC9A88BD	65DA8471
42470F0C	1B3FF78A	E4456045
42470F0C	536E561E	31B2163F
42470F0C	72891AE3	0C79FF55
42470F0C	85DA6B69	60F64179
42470F0C	BE42F35C	C960B6CF
42470F0C	10368C79	70804506
42470F0C	94D7D9CE	174C3A61
42470F0C	40316A39	8E065A69
42470F0C	EC4A805F	8CD611F7
42470F0C	8AE77572	333A94C0
42470F0C	C9909DEA	B3DE8843
42470F0C	DA06EA54	08FAA6F0
42470F0C	B8BDFACC	E1F3BBA1
42470F0C	A645B0A0	7AFB3EAA
42470F0C	C60DA80F	447E1A22
42470F0C	14A7410F	D53AC4BA
42470F0C	CEF7A3F5	9C01DE4A
42470F0C	F924A721	72414A56
42470F0C	E5F15E43	73856518
42470F0C	1B0062BE	59B204A7
42470F0C	220924DD	EC5E3AF3
42470F0C	A6A7BF79	C7B377E4
42470F0C	0199C12B	50789579
42470F0C	0A421E0A	62294DCF
42470F0C	CE6B03B1	97DB5AC2
42470F0C	70C506CE	158300DB
42470F0C	D74715C4	04FE81E1
42470F0C	BD3C7105	4CF0AABB
42470F0C	EC5E09BD	8DC6457E
42470F0C	3FA29D6D	7741C1D8
42470F0C	1CBBC030	25176300
42470F0C	3AABEB0A	8AB45002
42470F0C	706B94C8	4339EF9A
42470F0C	FE3C194F	5730718A
42470F0C	382358B1	9A0A53D2
42470F0C	DBE604FA	6838E83E
42470F0C	C77EB12D	8B1DA022
42470F0C	7C6417F0	79456904
42470F0C	87508E7C	84B4474A
42470F0C	B84F60A1	271FEFF6
42470F0C	5C41AFAA	5AE448AE
42470F0C	B52F662E	F237058B
42470F0C	24469307	1B056D5C
42470F0C	7B73F373	A0740D5D
42470F0C	7FF6EF71	01E1C3A8
42470F0C	62B52BA0	F5024D9B
42470F0C	9DABB5D4	F3F098FC
42470F0C	E99C5092	87DA85E3
42470F0C	8EA52BCB	64BE4F54
42470F0C	D9A5A753	D0D1A32B
42470F0C	F9C4E414	98541989
42470F0C	032B0C9E	7263F1E8
42470F0C	D49468A0	64646A0B
42470F0C	324A6AC4	E1791184
42470F0C	DF1B7E95	BD78DB00
42470F0C	AD5F9BF7	CEEBC6FC
42470F0C	28244A08	07C40C01
42470F0C	C8F1A316	E56B5485
42470F0C	CDCEAED6	624ED305
42470F0C	A4D6CA56	34B42904
42470F0C	01BD3579	5BBF3D36
